"resource.type","CELEX","url","work","type","date","force","eurovoc","citationcelex","labels","MT"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","12016EN01","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","12016EN01","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32006R1967","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32006R1967","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","21998A0623(01)","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","21998A0623(01)","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32017R0352","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32017R0352","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","31998D0392","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","31998D0392","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32008R1005","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32008R1005","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32013R1380","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32013R1380","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","22016A1019(01)","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","22016A1019(01)","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32014L0089","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32014L0089","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","12016E290","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","12016E290","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","12016E108","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","12016E108","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32016R0679","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32016R0679","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","12016M005","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","12016M005","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32014R0508","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32014R0508","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","12016E109","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","12016E109","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32017L0159","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32017L0159","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32017L1371","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32017L1371","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32015D1565","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32015D1565","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32017R1379","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32017R1379","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32018R1046","resources of the sea","5211 natural environment"
